PRESIDENT_NAME,STORAGE_ITEM,FROZEN_AREA,RNUM,COMPANY_NAME,FROZEN_WING_COUNT,GENERAL_WING_COUNT,GENERAL_AREA,COMPANY_TEL,COMPANY_ADDRESS,WARE_NO,STORAGE_AREA
강현오,,,2467,쿠팡제주2 신선물류센터,,,,,"제주특별자치도 제주시 애월읍 장전로 33, 지1층",2025A65000001651,
김홍주,,,2468,(주)삼연에스티,,,,0518313093,부산광역시 강서구 녹산산단382로50번길 40 주식회사 삼연에스티,2025C62600000040,
윤성진,,,2469,(주)에스디피,,,,0513021122,부산광역시 사상구 사상로385번길 37 주식회사 에스디피,2025C62600000041,
이종찬,,,2470,(주)케이디로터스,,,,0519733663,부산광역시 강서구 과학산단2로19번길 100-118 (주)케이디로터스,2025C62600000044,
양성아,,,2471,부산 범방동,,,,0513669273,부산광역시 강서구 가리새2로 34 범방동 조광페인트,2025C62600000053,
김태정,,,2472,비아이디씨(주),,,,0519746937,부산광역시 강서구 신항로 96-72 비아이디씨(주) ,2025C62600000055,
최종일,,,2473,세방(주),,,,0516305322,부산광역시 남구 신선로 330 (용당동),2025C62600000057,
최재철,,,2474,이에스케미칼(주),,,,0518313123,부산광역시 강서구 녹산산단262로13번길 13 이에스케미칼㈜,2025C62600000062,
유정희,,,2475,(주)한일화학공사,,,,032-563-5555,인천광역시 서구 원당대로507번길 84-3 ,2025C62800000090,
이상범,,,2476,㈜비에스씨앤씨,,,,0325721497,인천광역시 서해구 건지로86번길 9 (가좌동),2025C62800000091,
서정권,,,2477,서광로지스(주),,,,0328815593,인천광역시 중구 축항대로118번길 114 서광로지스(주),2025C62800000098,
이창명,,,2478,인성산업(주),,,,032-887-0100,인천광역시 중구 축항대로290번길 1 (신흥동3가) ,2025C62800000104,
"김우규, 이경재",,,2479,주식회사 머크 송도지점,,,,0328509400,인천광역시 연수구 송도국제대로343번길 113 (송도동),2025C62800000106,
이성욱,,,2480,한일탱크터미널(주),,,,0328843201,인천광역시 중구 서해대로179번길 70 (항동7가),2025C62800000108,
우상진,,,2481,(주)디더블유로지스틱스,,,,0553832003,울산광역시 울주군 삼남면 반구대로 34 (방기리 337),2025C63100000145,
김종대,,,2482,(주)에스제이,,,,0529852100,울산광역시 울주군 두서면 활천산업1길 22 (주)에스제이,2025C63100000149,
이승만,,,2483,(주)정일스톨트헤븐울산,,,,0522388881,울산광역시 울주군 온산읍 산암로 297 (주)정일스톨트헤븐울산,2025C63100000155,
이진행,,,2484,(주)켐허브탱크터미널 제3사업장,,,,0522600211,울산광역시 남구 부두로 219 (여천동),2025C63100000159,
이진행,,,2485,(주)켐허브탱크터미널,,,,052-260-0211,울산광역시 남구 부두로 101 ,2025C63100000160,
"유인철, 이석환",,,2486,(주)한익스프레스 울산2지점,,,,07043982898,"울산광역시 남구 납도로 90 (여천동, 현대비앤지스틸(주))",2025C63100000162,
유인철,,,2487,(주)한익스프레스,,,,07043982883,울산광역시 남구 처용로487번길 18-6 (주)한익스프레스,2025C63100000163,
김용민,,,2488,(주)후성,,,,0522088173,울산광역시 남구 장생포로 256 (주)후성 제2캠퍼스,2025C63100000166,
"채종경, SHIGEMORI TAKESHI",,,2489,동서석유화학(주),,,,0522597691,울산광역시 남구 부두로 153 (매암동),2025C63100000170,
김종수,,,2490,오드펠터미널코리아(주),,,,052-231-1611,울산광역시 울주군 당월로 594 ,2025C63100000181,
이진희,,,2491,울산아로마틱스(주),,,,0522083652,울산광역시 남구 처용로487번길 154 (용연동),2025C63100000183,
올리버하신또까스띠요크루즈,,,2492,"유나이티드터미널코리아(주)제1,2터미",,,,0522401133,울산광역시 울주군 온산읍 회학1길 74 유나이티드터미널코리아(주),2025C63100000184,
올리버하신또까스띠요크루즈,,,2493,"유나이티드터미널코리아(주)제1,2터미",,,,0522401152,울산광역시 울주군 온산읍 당월로 556-116 유나이티드터미널코리아(주),2025C63100000185,
올리버하신토까스띠요크루즈,,,2494,유나이티드터미널코리아(주)제3터미널,,,,0522401171,울산광역시 울주군 온산읍 산암로 381 유나이티드터미널코리아㈜(T3),2025C63100000186,
박성욱,,,2495,주식회사 디앤디로지스틱스,,,,0529112400,울산광역시 남구 신항로716번길 94 (주)디앤디로지스틱스,2025C63100000190,
장철호,,,2496,케이피엑스글로벌주식회사,,,,0522676033,울산광역시 남구 부두로 149 (매암동),2025C63100000192,
박현규,,,2497,코리아에너지터미널 주식회사,,,,0522281500,울산광역시 남구 신항로852번길 41 코리아에너지터미널 주식회사,2025C63100000193,
유태호,,,2498,태광산업(주)울산공장,,,,052-279-3578,울산광역시 남구 산업로 304 ,2025C63100000195,
이 석희,,,2499,한국특장차(주),,,,0522399303,울산광역시 울주군 온산읍 대정로 118 한국특장차(주),2025C63100000197,
민남규,,,2500,케이디켐 (주) 안산지점,,,,0314936882,경기도 안산시 단원구 해안로 234(원시동) (원시동),2025C64100000107,
김진무,,,2501,(주)다나케미칼,,,,0318719350,경기도 양주시 광적면 부흥로230번길 76-108 (주)다나케미칼,2025C64100000224,
박찬걸,,,2502,(주)도곡물류창고,,,, 031-682-4959,경기도 평택시 포승향남로 29-18 ,2025C64100000227,
이종수,,,2503,(주)한성탱크터미널,,,,0316840051,경기도 평택시 청북읍 청북중앙로 406 (주)한성탱크터미널,2025C64100000237,
김형준,,,2504,(주)현곡물류,,,,0316842883,경기도 평택시 청북읍 청북로 161-5 (주)현곡물류,2025C64100000239,
권영기,,,2505,대성물류(주),,,,0313667855,"경기도 화성시 남양읍 현대연구소로 31-7  , 31-8",2025C64100000246,
정경숙,,,2506,동양CSI 서탄 공장,,,,0316118311,경기도 평택시 서탄면 수월암2길 59-19 동양CSI,2025C64100000248,
한규복,,,2507,만석물류,,,,8981002326,경기도 평택시 청북읍 청북로 161-14 만석물류,2025C64100000250,
김태호,,,2508,미성통상(주)화성창고,,,,0313603898,경기도 화성시 장안면 어은리 산44 -,2025C64100000251,
이상갑,,,2509,서안켐텍 주식회사,,,,0318687077,경기도 양주시 남면 현석로 833 (경신리 93-1),2025C64100000253,
최건수,,,2510,서일이앤엠(주) 오산지점,,,,07042450087,경기도 오산시 황새로 221 (가수동),2025C64100000254,
최건수,,,2511,서일이앤엠(주),,,,0312060400,경기도 화성시 삼성1로3길 16 (석우동),2025C64100000255,
정병희,,,2512,서해탱크터미널,,,,0319855252,경기도 김포시 하성면 하성로 615 서해탱크터미널,2025C64100000256,
홍기성,,,2513,티아이로지스 주식회사,,,,01094828290,경기도 평택시 청북읍 원한산길 145 티아이로지스 주식회사,2025C64100000302,
"민남규, 민소원",,,2514,케이디켐(주),,,,0435438430,충청북도 보은군 보은읍 매화구인로 345 9동 옥내 보관소,2025C64300000035,
장성하,,,2515,티이엠씨에이엠(주),,,,0432988233,충청북도 청주시 상당구 가덕면 국전길 130 티이엠씨에이엠주),2025C64300000036,
김학관,,,2516,(주)진양에너지,,,,043-882-0840,충청북도 음성군 한삼로91 29-16 ,2025C64300000213,
정회식,,,2517,㈜엔씨켐 탄천공장,,,,0418529011,충청남도 공주시 탄천면 탄천산업단지길 70 (주)엔씨켐 탄천공장 위험물저장소1,2025C64400000020,
박영수,,,2518,솔브레인(주) 제3공장,,,,0418400268,충청남도 공주시 공단길 34-32 (검상동),2025C64400000027,
박영수,,,2519,솔브레인(주) 제7공장,,,,0418400268,충청남도 공주시 공단길 14-48 (검상동),2025C64400000028,
박영수,,,2520,솔브레인(주) 제8공장,,,,0418400103,충청남도 공주시 공단길 58 (검상동) (검상동),2025C64400000029,
노환철,,,2521,솔브레인(주) 제9공장,,,,0418400268,충청남도 공주시 공단길 14-102 (검상동),2025C64400000030,
안흥식,,,2522,제이엔에프 정안공장,,,,0418652851,충청남도 공주시 정안면 정안농공단지길 32-172 -,2025C64400000032,
한창호,,,2523,회명산업(주) 2공장,,,,0414132682,충청남도 천안시 서북구 백석공단3길 50 회명산업 2공장,2025C64400000037,
"쿠니마사요시히로, 전동국",,,2524,도레이인터내셔날코리아(주),,,,0413528350,충청남도 당진시 송산면 동곡로 65-18 도레이인터내셔날코리아(주),2025C64400000079,
김기운,,,2525,군산컨테이너터미널(주),,,,0634647043,전라북도 군산시 서해로 400 군산컨테이너터미널 ㈜,2025C64500000199,
정금랑,,,2526,(주)대평 위험물센터,,,,0617948141,전남광주통합특별시 광양시 항만8로 90 (도이동),2025C64600000111,
정금랑,,,2527,(주)대평 위험물센터(서측),,,,0617948141,전남광주통합특별시 광양시 항만4로 19 ㈜대평(서측위험물센터),2025C64600000112,
장귀성,,,2528,(주)와이티씨,,,,0616847077,전남광주통합특별시 여수시 여수산단4로 166-10 (월하동) ,2025C64600000115,
최종일,,,2529,세방(주) 광양지사_통합,,,,061798742,전남광주통합특별시 광양시 항만7로 15 (도이동),2025C64600000126,
최종일,,,2530,세방(주) 광양지사_통합,,,,061798742,전남광주통합특별시 광양시 컨부두로 460 (도이동),2025C64600000127,
박성협,,,2531,세양지엘시,,,,07050773614,전남광주통합특별시 광양시 항만4로 63-15 세양지엘시,2025C64600000128,
우쉐친(WU XUEQIN),,,2532,오일허브코리아여수(주),,,,0616889191,전남광주통합특별시 여수시 망양로 1100 (신덕동) 신덕동,2025C64600000131,
이명숙,,,2533,중흥로직스,,,,0616922005,전남광주통합특별시 여수시 산단중앙로 427 중흥로직스,2025C64600000135,
민규혁,,,2534,지성,,,,0617949222,전남광주통합특별시 광양시 항만2로 97 (주)지성,2025C64600000136,
황보욱,,,2535,황성물류(주),,,,0617612301,전남광주통합특별시 광양시 광양읍 백운로 320 황성물류,2025C64600000140,
김재을,,,2536,HD현대삼호(주),,,,0624604219,전남광주통합특별시 영암군 삼호읍 대불로 93 에이치디현대삼호(주),2025C64600000142,
정재훈,,,2537,(주)케이씨씨 대구영업소,,,,01097729218,경상북도 칠곡군 지천면 금호로 272 (주)영남복합물류공사 26동 창고,2025C64700000003,
정광진,,,2538,에스케이실트론(주) 3공장,,,,0544706203,경상북도 구미시 3공단3로 132-11 에스케이실트론(주) 3공장,2025C64700000010,
박지영,,,2539,에이지텍(주),,,,0549741125,경상북도 칠곡군 석적읍 3공단1로 62-13 에이지텍(주),2025C64700000011,
김상미,,,2540,원진실업(주),,,,0544705923,경상북도 구미시 1공단로6길 53-4 원진실업(주),2025C64700000012,
박석회,,,2541,(주)에코프로씨엔지 포항블루밸리지점,,,,0547203833,경상북도 포항시 남구 동해면 블루밸리서로 77 에코프로씨엔지 포항블루밸리지점,2025C64700000069,
김기호,,,2542,(주)영풍 석포제련소,,,,0546797200,경상북도 봉화군 석포면 승부길 16 ㈜영풍 석포제련소,2025C64700000070,
이창선,,,2543,(주)우진화학,,,,05433783663,경상북도 영천시 금호읍 오계공단길 33-11 (주)우진화학,2025C64700000071,
김진웅,,,2544,주식회사 피비엘,,,,0542442500,경상북도 포항시 북구 흥해읍 영일만항로 281 주식회사 피비엘,2025C64700000076,
김도영,,,2545,(주)디더블유엘글로벌,,,,0559817122,경상남도 창원시 진해구 신항9로 27 (주)디더블유엘글로벌,2025C64800000039,
"배기중, 유한두",,,2546,(주)지앤피로지텍,,,,07048920812,경상남도 창원시 진해구 신항10로 137 지앤피로지텍,2025C64800000043,
송준학,,,2547,미쓰이소꼬코리아(주),,,,0555453849,경상남도 창원시 진해구 신항10로 7  미쓰이소꼬코리아(주),2025C64800000051,
한종훈,,,2548,(주)대진지엘에스,,,,055-387-4922,경상남도 양산시 충렬로 394-57 ,2025C64800000144,
박창배,,,2549,(주)삼양로지스,,,,0553740092,경상남도 양산시 상북면 상북중앙로 91 삼양로지스,2025C64800000147,
"강성윤, 김영대",,,2550,대성씨앤에스(주)양산,,,,0553884491,경상남도 양산시 유산공단8길 8 (유산동),2025C64800000168,
강정윤,,,2551,성신보세창고,,,,0553871575,경상남도 양산시 어실로 447-15 성신보세창고,2025C64800000175,
이석필외 4명,,,2552,에스비에스물류창고,,,,0553872222,경상남도 양산시 하북면 삼동로 19 에스비에스물류창고,2025C64800000179,
류양권,,,2553,한국이콜랩 유한회사,,,,0553864793,경상남도 양산시 어곡공단1길 78 (어곡동),2025C64800000196,
조병진,,,2554,주식회사 우주식품디씨오피,,,,02  407 0450,서울특별시 송파구 양재대로 932(가락동 농수산물도매시장 가락몰 판매동 지하2층 001-2호 가락동),2025F61100001082,
김정현 외 2명,,,2555,쿠팡 송파3 신선센터,,,,,서울특별시 송파구 송파대로 55(서울복합물류 D동 지하1층 장지동),2025F61100001219,
전은기,,,2556,(주)제이제이에프에스 부산지점,,,,0518316878,부산광역시 기장군 정관읍 병산로 100(2층),2025F62600000264,
최금석,,,2557,푸드웰스,,,,051 941 1254,부산광역시 강서구 화전산업대로 171(1층 일부 화전동),2025F62600001168,
강병구,,,2558,롯데글로벌 김해3PL센터,,,,02  21703695,부산광역시 강서구 미음국제2로 28(3층 일부 미음동),2025F62600001175,
정재훈,,,2559,(주)스테디푸드,,,,053719 2646,대구광역시 달성군 논공읍 금포새터길 13(1일부층),2025F62700000403,
장보영,,,2560,위킵 인천저온센터,,,,,"인천광역시 미추홀구 염전로143번길 45(지하1층 일부, 1층 101호102호 도화동)",2025F62800000421,
정종철,,,2561,쿠팡풀필먼트 인천 17 신선센터,,,,010 23577369,인천광역시 제물포구 서해대로 113(송도H로지스 1~7층 항동7가),2025F62800001335,
정종철,,,2562,쿠팡풀필먼트 인천 39 신선센터,,,,010 53345810,인천광역시 제물포구 축항대로165번길 20(물류센터 1~3층 항동7가),2025F62800001419,
김진호,,,2563,(주)두루에프엘,,,,052 2623040,울산광역시 울주군 삼동면 암리3길 5(3층),2025F63100000164,
김슬아,,,2564,컬리_안산,,,,010 26286459,"경기도 안산시 단원구 해봉로 232(GREY BOX 안산물류센터 3층 일부3~5챔버,6~7호실 성곡동)",2025F64100000010,
송제윤,,,2565,(주)닥터다이어리,,,,0221352098,경기도 김포시 고촌읍 전호로 18(1층 일부호),2025F64100000100,
김순희,,,2566,(주)대양로지스,,,,,"경기도 안성시 일죽면 죽화로 13(가동 1층 #3,#4,#6호)",2025F64100000110,
이대욱,,,2567,(주)대원로지스,,,,031 372 4465,경기도 안성시 양성면 양성로 389(콜드스테이션 2층 A동 일부호),2025F64100000117,
김상연,,,2568,(주)두웰로지스,,,,,경기도 안성시 양성면 양성로 389(지하2층 일부호),2025F64100000168,
박성연,,,2569,(주)마고로지스,,,,,"경기도 평택시 서탄면 서탄로 395-17(201, 202호)",2025F64100000203,
권세연,,,2570,프레스코가자,,,,031 638 7990,경기도 이천시 신둔면 서이천로 796(지하2층),2025F64100000236,
유용철,,,2571,하성글로벌물류서비스 주식회사,,,,031 634 4058,"경기도 이천시 신둔면 서이천로 796(1층,3층)",2025F64100000280,
김상훈,,,2572,(주)사조대림 식자재사업부 일산지점,,,,031977 0702,경기도 고양시 일산동구 견달산로 324(1층 일부호 문봉동),2025F64100000327,
안기학,,,2573,(주)삼주플러스,,,,031 765 8400,경기도 광주시 초월읍 경충대로 1313-5(지하2층~지상4층 일부호),2025F64100000352,
이기남,,,2574,(주)세이웰,,,,031 7662435,경기도 광주시 남한산성면 회안대로1583번길 53(B동 1층),2025F64100000391,
김영철,,,2575,(주)시노트레이드,,,,032 881 8123,경기도 용인시 처인구 백암면 죽양대로 1182(지1층),2025F64100000410,
